stud_kod;predmet_name;ball;year
503061;Математика;50;2017
503061;Обществознание;74;2017
503061;Сочинение;1;2017
503094;Русский язык;100;2016
503094;Математика;68;2016
503094;Обществознание;69;2016
503094;Немецкий язык;77;2016
503094;Сочинение;1;2016
503094;Немецкий язык (устный);0;2016
503171;Русский язык;69;2016
503171;Математика;64;2016
503171;Обществознание;61;2016
503171;Сочинение;1;2016
503351;Русский язык;82;2016
503351;Математика;86;2016
503351;Обществознание;76;2016
503351;Сочинение;1;2016
503396;Русский язык;67;2016
503396;Английский язык;44;2016
503396;Математика;55;2016
503396;Обществознание;66;2016
503396;Сочинение;1;2016
503555;Русский язык;59;2017
503555;Математика;72;2017
503555;Обществознание;67;2017
503555;История;54;2017
503555;Сочинение;1;2017
503631;Русский язык;81;2017
503631;Математика;80;2017
503631;Обществознание;90;2017
503631;Сочинение;1;2017
503776;Русский язык;67;2017
503776;Английский язык;32;2017
503776;Математика;45;2017
503776;Обществознание;64;2017
503776;Сочинение;1;2017
503870;Русский язык;79;2015
503870;Русский язык;87;2014
503870;Математика;56;2017
503870;Математика;40;2014
503870;Обществознание;75;2014
503870;История;57;2015
503870;История;68;2014
503981;Русский язык;79;2013
503981;Английский язык;80;2013
503981;Математика;60;2013
503981;Обществознание;72;2013
503981;Биология;53;2013
504050;Русский язык;72;2017
504050;Математика;68;2017
504050;Обществознание;55;2017
504050;Сочинение;1;2017
504633;Русский язык;84;2016
504633;Математика;68;2016
504633;Обществознание;63;2016
504633;Физика;53;2016
504633;Немецкий язык;77;2016
504633;Сочинение;1;2016
508124;Русский язык;62;2018
508124;Математика;45;2018
508124;Обществознание;61;2018
508124;Сочинение;1;2018
508167;Русский язык;86;2018
508167;Математика;62;2018
508167;Обществознание;68;2018
508167;Сочинение;1;2018
508231;Русский язык;91;2018
508231;Математика;74;2018
508231;Обществознание;92;2018
508231;Физика;46;2018
508231;Сочинение;1;2018
508249;Русский язык;93;2018
508249;Математика;80;2018
508249;Обществознание;80;2018
508249;Сочинение;1;2018
